Aal;213,0;893,0;66,2;16,0;0,0;0,0;16,8;4,0;11,5;1,0;220,0;0,0
Kalfsvlees, mager;104,0;439,0;75,0;22,4;0,0;0,0;1,6;0,8;0,7;0,1;57,0;0,0
Kalfsvlees, vet;170,0;713,0;68,9;20,0;0,0;0,0;10,1;5,1;4,6;0,4;70,0;0,0
Kalkoen, gemiddeld;141,0;592,0;71,2;21,8;0,0;0,0;6,0;1,7;2,0;1,3;60,0;0,0
Kalkoenborst;106,0;446,0;74,4;22,6;0,6;0,0;1,4;0,3;0,2;0,2;15,0;0,0
Kalkoenbout;115,0;479,0;70,0;20,5;0,0;0,0;3,6;1,3;0,8;0,9;40,0;0,0
Kaneel;314,0;1318,0;12,0;3,8;55,0;0,0;3,2;1,0;0,0;1,0;0,0;25,0
Kapucijners, blik;104,0;438,0;70,9;6,5;14,0;0,0;1,0;0,0;0,0;0,8;0,0;6,6
Karnemelk, gesuikerd;53,0;223,0;86,2;2,3;10,2;10,2;0,3;0,2;0,1;0,0;1,0;0,0
Karnemelk, ongesuikerd;32,0;133,0;91,0;2,5;4,5;4,5;0,4;0,3;0,1;0,0;1,0;0,0
Karnemelksepap, gort;49,0;209,0;87,0;3,5;7,5;3,5;0,5;0,2;0,1;0,0;1,0;0,5
Karper;115,0;482,0;76,0;18,0;0,0;0,0;4,8;1,0;2,2;1,3;75,0;0,0
Kastanjes, rauw;188,0;789,0;51,5;4,0;35,0;6,5;2,0;0,2;0,4;0,5;0,0;6,5
Kauwgom;284,0;1190,0;4,0;0,0;70,0;70,0;0,0;0,0;0,0;0,0;0,0;0,0
Kauwgom, suikervrij;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Kaviaar;273,0;1146,0;53,9;26,1;0,0;0,0;19,0;5,0;8,1;5,3;300,0;0,0
Kaviaar, imitatie;120,0;504,0;77,0;15,5;0,0;0,0;6,5;2,4;3,0;0,5;320,0;0,0
Kefir;63,0;262,0;86,7;3,3;4,5;0,0;3,5;2,0;1,0;0,0;10,0;0,0
Kernhemmer, kaas;423,0;1774,0;40,5;19,5;0,0;0,0;39,0;25,0;10,0;2,0;120,0;0,0
Kerrie;325,0;1364,0;26,5;12,5;36,0;0,0;12,0;0,0;0,0;0,0;0,0;12,0
Kersen;54,0;228,0;84,9;0,5;12,0;11,5;0,1;0,0;0,0;0,0;0,0;1,5
Kervel, gedroogd;305,0;1280,0;22,0;23,5;39,0;0,0;3,5;0,0;1,7;1,7;0,0;11,0
Kervel, vers;75,0;316,0;81,1;4,0;12,0;0,0;1,0;0,0;0,0;1,0;0,0;0,9
Ketjap, zoet;266,0;1117,0;33,4;3,5;62,0;56,0;0,1;0,0;0,0;0,0;0,0;0,0
Ketjap, zout;128,0;539,0;67,4;11,5;20,0;19,5;0,1;0,0;0,0;0,0;0,0;0,0
Keukenstroop;304,0;1275,0;24,0;0,0;75,0;74,0;0,0;0,0;0,0;0,0;0,0;0,0
Kibbeling, gebakken;268,0;1121,0;48,7;24,5;12,1;0,5;13,5;1,8;6,6;4,9;95,0;0,2
Kidneybonen;126,0;528,0;67,7;7,8;21,5;1,4;0,5;0,0;0,0;0,0;0,0;1,5
Kievitsbonen, borlotti, gedr.;265,0;1110,0;0,0;20,0;43,0;0,0;1,5;0,0;0,0;0,0;0,0;0,0
Kikkerbilletjes;69,0;289,0;82,3;16,4;0,0;0,0;0,3;0,1;0,1;0,1;32,0;0,0
Kikkererwten, bereid;119,0;502,0;70,1;7,5;13,0;0,0;3,0;0,4;0,5;1,3;0,0;5,4
Kikkererwten, gedroogd;325,0;1361,0;18,0;20,0;48,0;0,0;3,5;0,0;0,0;0,0;0,0;9,5
Kikkererwten, groen;155,0;652,0;61,5;7,5;22,0;0,0;3,0;0,0;0,0;0,0;0,0;5,0
Kip met vel;165,0;694,0;69,8;19,3;0,0;0,0;9,9;2,5;3,9;1,5;80,0;0,0
Kip zonder vel;138,0;581,0;72,2;20,5;0,0;0,0;6,3;1,6;2,5;1,0;20,0;0,0
Kip, drumsticks, met vel;150,0;628,0;71,9;18,9;0,0;0,0;8,2;2,5;2,3;1,9;95,0;0,0
Kip, rollade;176,0;738,0;68,5;18,0;1,5;0,0;11,0;5,0;3,0;2,1;20,0;0,0
Kip, vleugel met vel;161,0;674,0;67,6;24,3;0,0;0,0;7,1;2,0;2,9;1,5;30,0;0,0
Kipfilet, bereid;157,0;658,0;65,0;30,0;0,0;0,0;4,0;1,5;1,0;0,7;35,0;0,0
Kippenborst, kipfilet;100,0;420,0;75,3;22,8;0,0;0,0;0,9;0,2;0,2;0,2;45,0;0,0
Kippenbout;103,0;435,0;76,1;20,6;0,0;0,0;2,3;0,7;0,6;0,5;74,0;0,0
Kippendij met vel;213,0;891,0;66,3;16,0;0,2;0,0;16,5;4,5;6,9;3,5;92,0;0,0
Kippenei;142,0;596,0;76,0;13,3;0,0;0,0;10,0;4,0;5,0;1,0;390,0;0,0
Kippenlever;132,0;554,0;71,3;22,5;1,0;0,0;4,2;1,5;1,2;1,2;520,0;0,0
Kipsaté met pindasaus;229,0;962,0;58,0;15,0;12,0;0,0;13,5;3,3;4,6;3,4;40,0;0,5
Kiwi;48,0;205,0;86,8;1,0;10,3;7,5;0,2;0,0;0,0;0,0;0,0;0,7
Klapstuk;165,0;694,0;69,2;20,4;0,0;0,0;9,4;4,2;4,0;0,0;63,5;0,0
Knäckebröd met vezels, gem.;352,0;1474,0;9,0;13,0;45,0;2,5;8,0;1,3;2,2;2,9;0,0;24,0
Knäckebröd, gemiddeld;388,0;1626,0;9,5;12,0;65,0;12,0;7,5;3,5;2,5;1,0;0,0;5,0
Knäckebröd, light;341,0;1430,0;7,8;10,0;64,0;2,5;1,2;0,4;0,2;0,2;0,0;16,0
Knäckebröd, maanzaad;401,0;1679,0;6,5;11,0;66,0;4,2;8,5;2,5;2,7;2,6;0,0;7,0
Knäckebröd, Sandwich, gemidd;481,0;2016,0;8,1;11,5;48,0;5,5;26,0;16,0;7,6;2,2;0,0;5,4
Knäckebröd, Sesam;413,0;1731,0;5,5;12,0;65,0;1,0;10,0;2,5;4,0;3,5;0,0;6,5
Knäckebröd, volkoren;348,0;1458,0;6,5;9,5;65,5;1,5;1,5;0,5;0,2;0,5;0,0;16,0
Knakworst;293,0;1230,0;58,5;10,9;2,5;0,0;27,1;9,6;11,0;2,0;150,0;0,0
Knoflook, rauw;140,0;589,0;63,0;6,0;28,0;0,9;0,1;0,0;0,0;0,0;0,0;1,9
Knolselderij, bereid;32,0;135,0;87,2;2,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;4,8
Knolselderij, rauw;31,0;133,0;86,6;2,0;5,0;0,0;0,4;0,0;0,0;0,0;0,0;5,0
Koekje, gemiddeld;421,0;1764,0;3,0;8,5;78,0;52,0;7,5;4,5;2,3;0,7;20,0;2,0
Koffie met melk;10,0;44,0;96,4;0,7;1,9;0,2;0,1;0,0;0,0;0,0;0,0;0,0
Koffie, melk en suiker;22,0;93,0;93,6;0,7;4,6;2,7;0,1;0,0;0,0;0,0;0,0;0,0
Koffie, zwart;0,0;0,0;98,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1
Koffiecreamer;550,0;2301,0;3,8;4,2;55,0;55,0;35,0;34,0;1,0;0,0;0,0;0,0
Koffiekoek;399,0;1671,0;26,5;7,9;37,0;10,0;23,7;15,9;6,2;0,9;72,0;3,9
Koffiekoek met abrikozen;278,0;1168,0;41,3;5,2;35,3;10,3;11,8;8,3;2,8;0,4;24,0;5,4
Koffiekoek met chocolade;382,0;1596,0;20,0;7,1;30,1;8,1;25,9;12,4;10,4;2,6;67,0;0,0
Koffiekoek met rozijnen;283,0;1187,0;37,6;5,8;36,1;14,1;11,0;6,2;3,7;1,1;36,0;8,5
Koffiemelk, halfvol;113,0;475,0;76,0;7,8;11,0;10,0;4,2;2,0;1,0;0,0;12,0;0,0
Koffiemelk, mager;79,0;330,0;78,8;8,0;11,0;10,0;0,2;0,0;0,0;0,0;2,5;0,0
Koffiemelk, vol;149,0;624,0;71,3;8,2;10,0;9,5;8,5;5,0;3,0;0,0;25,0;0,0
Koffieroom;204,0;856,0;71,2;2,8;4,0;3,5;20,0;12,0;6,0;0,0;60,0;0,0
Köfte, rundergehakt;252,0;1059,0;52,0;26,0;8,0;0,0;13,0;0,0;0,0;0,0;0,0;0,0
Köfte, schapengehakt;208,0;872,0;60,9;22,0;4,0;0,0;11,5;4,9;3,7;0,5;80,0;0,6
Kokkel;64,0;267,0;82,4;15,5;0,0;0,0;0,1;0,0;0,0;0,0;230,0;0,0
Kokos, vers, stukjes;410,0;1719,0;37,0;4,0;3,0;1,0;40,0;31,0;4,5;2,0;0,0;15,0
Kokosbrood;446,0;1868,0;18,4;4,3;35,0;31,0;30,0;27,0;2,0;1,0;0,0;11,3
Kokoskoek, gem.;550,0;2305,0;3,5;5,5;53,0;30,0;35,0;22,0;11,0;2,0;40,0;2,0
Kokosmakroon;448,0;1877,0;8,3;4,6;57,6;54,0;20,4;18,1;1,3;0,1;1,5;8,1
Kokosnootmelk, blik;208,0;872,0;73,0;1,5;3,0;0,0;21,5;18,5;1,0;0,2;0,0;0,0
Kokosolie;878,0;3677,0;0,2;0,8;0,0;0,0;99,0;86,5;6,5;1,5;0,6;0,0
Kokossap, vers;21,0;91,0;93,3;0,7;3,7;2,5;0,2;0,2;0,0;0,0;0,0;1,1
Kokosvlees, geraspt, gedroogd;680,0;2845,0;2,5;7,0;11,0;7,5;64,5;57,0;2,7;1,1;0,0;14,0
Koksroom, 20 % vet;207,0;870,0;71,4;2,9;4,5;4,3;20,1;12,5;5,8;0,6;30,0;0,1
Komijn, gedroogd;425,0;1782,0;14,5;18,0;34,0;0,0;22,0;2,0;9,0;11,0;0,0;10,5
Komijnenkaas;271,0;1138,0;57,3;20,0;0,1;0,0;21,5;0,0;0,0;0,0;65,0;0,1
Komijnzaad;356,0;1490,0;0,0;19,0;36,0;0,0;15,0;0,0;0,0;0,0;0,0;0,0
Komkommer;14,0;62,0;95,1;0,6;2,2;1,8;0,2;0,0;0,0;0,0;0,0;0,9
Konijn, tam;173,0;727,0;68,0;21,0;0,0;0,0;10,0;3,2;2,0;1,9;80,0;0,0
Konijn, wild;133,0;559,0;72,0;22,0;0,0;0,0;5,0;2,0;2,0;1,0;65,0;0,0
Koolraap;24,0;102,0;90,3;1,0;5,0;3,2;0,2;0,0;0,0;0,0;0,0;2,5
Koolrabi;29,0;122,0;90,5;2,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;2,5
Koolvis, diepvries;76,0;320,0;80,6;18,0;0,0;0,0;0,4;0,1;0,1;0,1;70,0;0,0
Koolvis, onbereid;80,0;333,0;80,0;17,2;0,0;0,0;1,2;0,2;0,3;0,4;67,0;0,0
Koolzaadolie;875,0;3663,0;1,0;0,0;0,0;0,0;99,0;11,5;60,0;27,5;1,8;0,0
Korhoen, bereid;183,0;767,0;61,5;31,0;0,0;0,0;6,5;0,0;3,1;0,0;0,0;0,0
Koriander, vers;37,0;157,0;84,9;4,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;9,1
Kousenband;42,0;180,0;87,7;3,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3
Krab;85,0;354,0;77,0;17,0;1,0;0,0;1,4;0,4;0,3;0,7;120,0;0,0
Krabbetjes, varken bereid;258,0;1080,0;59,5;18,3;0,0;0,0;20,8;8,3;11,1;0,0;65,0;0,0
Kreeft, bereid;82,0;345,0;81,0;16,0;0,0;0,0;2,0;0,4;0,5;0,8;160,0;0,0
Krenten;329,0;1381,0;13,0;2,0;75,0;75,0;0,0;0,0;0,0;0,0;0,0;9,0
Krentenbrood/bol;283,0;1187,0;31,3;7,5;54,0;14,0;3,2;2,0;1,0;0,1;5,0;3,0
Kristalsuiker;406,0;1700,0;0,0;0,0;100,0;100,0;0,0;0,0;0,0;0,0;0,0;0,0
Kroepoek, naturel;502,0;2102,0;4,5;4,0;65,0;0,0;25,0;8,0;11,0;7,0;100,0;0,5
Kroket, bereid;305,0;1276,0;46,5;7,5;24,0;3,0;20,0;10,0;8,0;2,0;25,0;0,0
Kroket, vegetarisch;204,0;855,0;58,3;20,8;9,7;0,4;8,8;3,5;1,3;4,0;0,0;1,4
Kruidnagel;427,0;1788,0;12,3;6,2;51,0;0,0;20,0;2,0;8,0;10,0;0,0;9,5
Kruisbessen;36,0;153,0;90,0;1,0;8,0;7,8;0,0;0,0;0,0;0,0;0,0;0,0
Kuikenrollade;117,0;494,0;75,8;18,0;0,2;0,0;5,0;1,8;1,3;1,1;15,0;0,0
Kuit;150,0;630,0;67,9;26,0;0,0;0,0;5,1;2,0;2,4;0,3;300,0;0,0
Kumkwat;71,0;301,0;80,5;1,0;16,0;15,8;0,0;0,0;0,0;0,0;0,0;1,5
Kwark, halfvol;100,0;421,0;79,5;12,0;3,0;3,0;4,5;2,6;1,2;0,1;15,0;0,0
Kwark, magere;53,0;222,0;85,1;9,9;3,5;3,5;0,5;0,3;0,2;0,0;0,0;0,0
Kwark, volle;130,0;544,0;78,8;7,8;4,3;3,7;9,1;5,9;2,6;0,4;37,0;0,0
Kwartel;190,0;796,0;65,9;19,5;0,1;0,0;12,5;0,0;0,0;0,0;75,0;0,0
Kweepeer;69,0;291,0;80,9;0,5;15,5;0,0;0,1;0,0;0,0;0,0;0,0;2,0
Kwetsen, pruim;60,0;255,0;83,6;0,8;12,0;11,5;0,6;0,0;0,0;0,0;0,0;2,0
Lamsbout;173,0;726,0;69,0;19,2;0,0;0,0;10,8;4,4;4,2;0,0;78,0;0,0
Lamskarbonade;243,0;1018,0;61,1;19,2;0,0;0,0;18,7;8,5;6,7;0,0;79,0;0,0
Lamsvlees, mager;190,0;797,0;66,2;20,8;0,0;0,0;12,0;5,9;4,7;0,6;79,0;0,0
Lamsvlees, vet;281,0;1180,0;59,0;15,0;0,0;0,0;25,0;12,0;9,5;3,5;80,0;0,0
Lamszadel;253,0;1063,0;60,2;18,6;0,0;0,0;20,2;9,7;6,8;0,8;94,0;0,0
Langoestine;85,0;355,0;78,4;17,2;1,3;0,0;1,1;0,0;0,0;0,0;0,0;0,0
Lasagne, gemiddeld;146,0;614,0;70,2;6,8;13,6;5,0;6,9;3,2;3,1;0,5;13,5;1,5
Leerdammer, kaas 45+;367,0;1540,0;42,5;27,5;0,0;0,0;29,0;18,0;7,0;0,8;90,0;0,0
Lekkerbekje, gebakken;235,0;988,0;58,5;23,5;2,0;0,2;15,0;4,0;4,9;5,1;80,0;0,0
Lenderollade;126,0;530,0;72,5;22,5;0,0;0,0;4,0;1,7;1,6;0,0;62,0;0,0
Leng;75,0;313,0;80,0;18,4;0,0;0,0;0,2;0,1;0,0;0,1;70,0;0,0
Lever, kalf;109,0;457,0;76,0;17,7;2,0;0,0;3,3;1,2;0,9;0,7;270,0;0,0
Lever, lam;131,0;550,0;71,2;21,0;2,9;0,0;3,9;1,5;0,7;1,0;270,0;0,0
Lever, rund;123,0;519,0;72,7;20,7;2,0;0,0;3,6;1,4;0,6;1,3;270,0;0,0
Lever, varken;132,0;555,0;70,9;22,2;2,0;2,0;3,9;1,2;0,6;1,7;280,0;0,0
Leverkaas;322,0;1350,0;54,4;13,3;1,7;1,0;29,6;11,2;14,8;1,0;175,0;0,0
Leverpastei;314,0;1317,0;54,8;14,2;1,7;1,0;28,3;8,5;15,1;3,3;250,0;0,0
Levertraan;881,0;3692,0;0,0;0,0;0,0;0,0;99,8;0,0;0,0;0,0;0,0;0,0
Leverworst;306,0;1282,0;53,2;18,8;1,8;0,0;25,2;9,6;12,6;3,0;175,0;0,0
Lijnzaad;486,0;2036,0;0,0;20,0;13,5;0,0;32,5;3,5;6,0;22,0;0,0;33,0
Lijnzaadolie;882,0;3693,0;0,2;0,0;0,0;0,0;99,8;12,5;17,5;68,5;0,0;0,0
Likeur < 15 % v/v;205,0;858,0;58,0;0,0;30,0;29,0;0,0;0,0;0,0;0,0;0,0;0,0
Likeur > 25 % v/v;355,0;1485,0;45,0;0,0;30,0;29,0;0,0;0,0;0,0;0,0;0,0;0,0
Likeur, 15 - 25 % v/v;246,0;1032,0;52,0;0,0;30,0;29,0;0,0;0,0;0,0;0,0;0,0;0,0
Limabonen, gekookt;137,0;574,0;61,8;8,2;21,0;3,0;0,5;0,1;0,0;0,2;0,0;7,5
Limabonen, rauw;363,0;1519,0;0,0;21,5;58,6;8,3;0,7;0,2;0,1;0,4;0,0;18,2
Limburgse kaas 40+;269,0;1129,0;55,5;22,5;1,5;1,5;19,5;12,9;4,5;0,4;90,0;0,0
Limoen;32,0;135,0;93,0;0,5;2,0;1,9;2,5;0,0;0,0;0,0;0,0;0,0
Limonade, gem.;41,0;170,0;88,0;0,0;10,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0
Limonade, light;7,0;30,0;97,2;0,0;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Limonadesiroop;223,0;935,0;44,0;0,0;55,0;55,0;0,0;0,0;0,0;0,0;0,0;0,0
Linzen, bereid, gem.;117,0;490,0;68,3;10,0;15,0;0,0;0,7;0,1;0,1;0,4;0,0;5,0
Linzen, gedroogd, gem.;309,0;1295,0;16,2;21,0;44,5;1,2;1,5;0,3;0,1;0,8;0,0;15,8
Loempia;207,0;870,0;58,5;8,5;20,0;3,0;10,0;1,5;4,5;1,8;100,0;2,0
Luncheonmeat, blik;334,0;1399,0;52,0;13,0;4,0;0,0;30,0;12,2;16,2;4,3;40,0;0,0
Lychee;81,0;342,0;78,6;0,9;18,0;16,8;0,3;0,0;0,0;0,0;0,0;1,2
Maanzaad;511,0;2136,0;12,8;20,0;4,2;3,2;41,5;5,1;7,5;20,1;0,0;20,5
Maaslander 48+;374,0;1566,0;43,3;24,7;0,0;0,0;31,0;21,0;7,6;0,7;89,0;0,0
Macadamianoten;733,0;3072,0;2,5;9,0;6,5;0,0;74,5;14,5;57,5;2,0;0,0;6,5
Macaroni, onbereid;359,0;1506,0;12,1;13,5;67,0;3,7;3,0;0,3;0,3;0,8;0,0;3,4
Macaroni, volkoren onbereid;336,0;1410,0;12,8;11,0;62,0;2,0;2,2;0,4;0,3;1,0;0,0;11,0
Madeira, 18 - 20 % v/v;156,0;656,0;71,0;0,0;10,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0
Madeira, 20 % v/v;165,0;692,0;72,0;0,0;10,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0
Maïs, blik;121,0;507,0;68,5;3,5;22,5;1,0;1,0;0,0;0,0;0,0;0,0;3,5
Maïs, hele korrel;354,0;1484,0;11,3;9,2;65,5;1,5;3,8;0,0;0,8;1,6;0,0;9,2
Maïsburger, vegetarisch;193,0;809,0;57,0;10,0;20,0;2,2;7,0;0,8;1,0;4,8;0,0;5,0
Maïskiemolie;883,0;3700,0;0,0;0,0;0,0;0,0;100,0;13,5;27,5;55,5;0,0;0,0
Maïskolf, gekookt;127,0;532,0;69,9;3,4;23,1;0,5;2,1;0,2;0,0;0,0;0,0;0,5
Maïsmeel;365,0;1531,0;12,1;8,9;75,0;7,5;2,8;0,0;0,8;1,6;0,0;0,2
Maïsolie;883,0;3700,0;0,0;0,0;0,0;0,0;100,0;13,5;27,5;56,5;0,0;0,0
Maïzena;370,0;1551,0;7,6;0,3;90,5;4,5;0,1;0,0;0,0;0,0;0,0;0,5
Majoraan, gedroogd;331,0;1387,0;16,3;12,5;45,0;0,0;7,2;1,0;3,0;3,0;0,0;18,0
Makreel, bereid;244,0;1025,0;58,3;24,0;0,0;0,0;16,7;5,0;7,2;3,2;85,0;0,0
Makreel, gerookt;282,0;1180,0;52,0;21,0;0,0;0,0;26,0;6,1;8,3;9,8;14,0;0,0
Makreel, in water (blik);264,0;1105,0;59,7;18,0;0,0;0,0;21,3;5,5;9,9;5,8;80,0;0,0
Makreel, rauw;258,0;1079,0;60,3;18,0;0,0;0,0;20,7;4,9;9,6;4,4;76,0;0,0
Mandarijnen;49,0;209,0;86,0;0,7;10,1;9,2;0,3;0,0;0,0;0,0;0,0;1,9
Mango;61,0;259,0;83,3;1,1;12,8;12,2;0,3;0,0;0,0;0,1;0,0;1,5
Mangosap;41,0;173,0;88,9;0,1;9,5;9,3;0,2;0,0;0,0;0,0;0,0;0,3
Margarine, 80% vet, gemiddeld;711,0;2977,0;18,0;0,0;1,0;0,0;80,0;33,0;25,0;17,0;3,0;0,0
Margarine, vloeibaar > 80 % vet;725,0;3037,0;16,8;0,0;0,2;0,2;82,0;9,8;32,0;36,0;4,2;0,0
Marmalade;292,0;1226,0;27,2;0,8;70,0;0,0;0,5;0,0;0,0;0,0;0,0;0,5
Marmite;240,0;1003,0;38,5;43,0;15,0;0,0;0,0;0,0;0,0;0,0;0,0;2,5
Marsepein;456,0;1911,0;15,0;8,0;50,0;50,0;25,0;2,0;6,0;1,8;0,0;0,0
Marshmellows;332,0;1394,0;17,0;2,0;80,0;80,0;0,0;0,0;0,0;0,0;0,0;0,0
Mascarpone;408,0;1710,0;47,8;5,0;4,2;4,2;42,0;29,3;9,1;0,8;120,0;0,0
Mayonaise;741,0;3105,0;12,8;1,7;2,5;2,5;82,0;12,0;17,5;50,0;75,0;0,0
Melk, halfvol, lactosevrij;44,0;184,0;89,9;3,4;4,2;4,0;1,5;1,1;0,4;0,0;4,0;0,0
Melk, halfvolle;46,0;194,0;89,3;3,4;4,8;4,8;1,5;0,9;0,3;0,0;5,0;0,0
Melk, halfvolle Ca+;47,0;197,0;90,0;3,3;4,9;4,9;1,6;1,0;0,5;0,1;5,0;0,0
Melk, magere;37,0;156,0;89,9;3,9;5,1;5,1;0,1;0,1;0,0;0,0;2,0;0,0
Melk, volle;62,0;261,0;87,6;3,7;4,3;4,3;3,4;2,1;0,9;0,1;9,5;0,0
Melkdrank, halfvol gem.;50,0;211,0;88,9;3,1;5,0;5,0;2,0;1,2;0,5;0,1;0,0;0,0
Melkpoeder, mager;349,0;1460,0;4,0;35,0;50,0;50,0;1,0;0,6;0,3;0,0;20,0;0,0
Melkpoeder, volle;503,0;2108,0;8,5;27,0;35,0;35,0;28,5;16,3;7,6;0,9;80,0;0,0
Meloen, suiker;34,0;142,0;90,1;0,9;7,0;6,5;0,3;0,0;0,0;0,0;0,0;0,7
Mierikswortel, Horse-radish;72,0;302,0;77,3;3,1;10,3;7,0;0,3;0,1;0,2;0,0;0,0;8,0
Milkshake, gem.;128,0;539,0;72,9;3,2;16,8;16,5;5,2;3,3;1,2;0,3;5,0;0,9
Mineraalwater;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Mini pizza, gemiddeld;232,0;975,0;52,0;11,5;24,5;4,8;9,5;4,0;2,0;2,5;20,0;1,5
Miso;139,0;586,0;66,9;13,0;6,5;6,2;5,3;1,2;1,1;2,6;0,0;7,3
Moedermelk;69,0;289,0;85,7;1,3;7,0;0,2;4,0;2,0;1,6;0,3;25,0;0,0
Moessaka, gemiddeld;208,0;871,0;63,0;6,5;10,0;2,2;15,0;5,0;6,0;3,5;20,0;4,5
Molsla, paardebloemblad;56,0;236,0;85,4;2,7;9,2;0,0;0,7;0,0;0,0;0,0;0,0;1,0
Monterey kaas;374,0;1566,0;43,0;24,6;0,7;0,0;30,7;0,0;0,0;0,0;0,0;0,0
Morellen;52,0;220,0;84,9;1,0;11,0;11,0;0,0;0,0;0,0;0,0;0,0;2,1
Mortadella;304,0;1274,0;53,8;16,5;3,4;0,2;25,3;9,8;9,3;3,3;55,0;0,0
Mosselen;74,0;311,0;84,2;9,8;2,0;0,0;3,0;1,0;0,9;0,7;90,0;0,0
Mosselen in zuur;111,0;466,0;73,9;23,1;0,0;0,0;2,0;0,6;0,5;0,6;76,0;0,0
Mosselen, gebakken;323,0;1355,0;44,0;32,0;2,0;0,0;21,0;2,9;8,3;8,0;70,0;0,0
Mosterd;85,0;358,0;82,6;5,0;7,4;0,0;4,0;1,0;2,0;2,0;0,0;0,0
Mozzarella;246,0;1029,0;56,9;20,0;4,6;0,0;16,5;10,0;0,0;0,0;50,0;0,0
Muesli, gem.;379,0;1590,0;8,0;10,0;66,5;14,5;6,0;1,9;2,0;1,5;0,0;8,5
Muesli, krokant;478,0;2005,0;4,6;7,4;60,0;23,6;22,2;0,0;0,0;0,0;0,0;4,8
Mueslireep, gem.;499,0;2092,0;0,4;7,5;57,8;35,3;24,7;10,6;9,8;2,2;7,0;8,6
Muffin, gem.;327,0;1372,0;31,4;8,0;48,0;0,0;11,3;1,0;0,0;0,0;0,0;0,3
